Phi[deg],Theta[deg],Gain[dB]
142,160,-2.1437e+01
142,161,-2.1414e+01
142,162,-2.1392e+01
142,163,-2.1371e+01
142,164,-2.1350e+01
142,165,-2.1331e+01
142,166,-2.1313e+01
142,167,-2.1296e+01
142,168,-2.1279e+01
142,169,-2.1265e+01
142,170,-2.1251e+01
142,171,-2.1238e+01
142,172,-2.1227e+01
142,173,-2.1217e+01
142,174,-2.1208e+01
142,175,-2.1201e+01
142,176,-2.1195e+01
142,177,-2.1190e+01
142,178,-2.1187e+01
142,179,-2.1185e+01
143,0,-2.0890e+01
143,1,-2.0891e+01
143,2,-2.0894e+01
143,3,-2.0898e+01
143,4,-2.0903e+01
143,5,-2.0910e+01
143,6,-2.0918e+01
143,7,-2.0927e+01
143,8,-2.0938e+01
143,9,-2.0951e+01
143,10,-2.0965e+01
143,11,-2.0980e+01
143,12,-2.0996e+01
143,13,-2.1014e+01
143,14,-2.1033e+01
143,15,-2.1054e+01
143,16,-2.1075e+01
143,17,-2.1098e+01
143,18,-2.1122e+01
143,19,-2.1147e+01
143,20,-2.1173e+01
143,21,-2.1201e+01
143,22,-2.1229e+01
143,23,-2.1258e+01
143,24,-2.1288e+01
143,25,-2.1319e+01
143,26,-2.1351e+01
143,27,-2.1384e+01
143,28,-2.1417e+01
143,29,-2.1451e+01
143,30,-2.1486e+01
143,31,-2.1522e+01
143,32,-2.1558e+01
143,33,-2.1594e+01
143,34,-2.1631e+01
143,35,-2.1669e+01
143,36,-2.1707e+01
143,37,-2.1745e+01
143,38,-2.1784e+01
143,39,-2.1823e+01
143,40,-2.1862e+01
143,41,-2.1902e+01
143,42,-2.1941e+01
143,43,-2.1981e+01
143,44,-2.2021e+01
143,45,-2.2062e+01
143,46,-2.2102e+01
143,47,-2.2142e+01
143,48,-2.2182e+01
143,49,-2.2222e+01
143,50,-2.2263e+01
143,51,-2.2303e+01
143,52,-2.2343e+01
143,53,-2.2383e+01
143,54,-2.2422e+01
143,55,-2.2462e+01
143,56,-2.2501e+01
143,57,-2.2540e+01
143,58,-2.2579e+01
143,59,-2.2618e+01
143,60,-2.2656e+01
143,61,-2.2694e+01
143,62,-2.2732e+01
143,63,-2.2769e+01
143,64,-2.2806e+01
143,65,-2.2842e+01
143,66,-2.2879e+01
143,67,-2.2914e+01
143,68,-2.2950e+01
143,69,-2.2984e+01
143,70,-2.3019e+01
143,71,-2.3053e+01
143,72,-2.3086e+01
143,73,-2.3119e+01
143,74,-2.3152e+01
143,75,-2.3184e+01
143,76,-2.3215e+01
143,77,-2.3246e+01
143,78,-2.3277e+01
143,79,-2.3307e+01
143,80,-2.3337e+01
143,81,-2.3366e+01
143,82,-2.3394e+01
143,83,-2.3422e+01
143,84,-2.3450e+01
143,85,-2.3602e+01
143,86,-2.3577e+01
143,87,-2.3551e+01
143,88,-2.3525e+01
143,89,-2.3498e+01
143,90,-2.3471e+01
143,91,-2.3443e+01
143,92,-2.3415e+01
143,93,-2.3387e+01
143,94,-2.3358e+01
143,95,-2.3329e+01
143,96,-2.3299e+01
143,97,-2.3269e+01
143,98,-2.3238e+01
143,99,-2.3207e+01
143,100,-2.3175e+01
143,101,-2.3143e+01
143,102,-2.3111e+01
143,103,-2.3078e+01
143,104,-2.3045e+01
143,105,-2.3012e+01
143,106,-2.2978e+01
143,107,-2.2944e+01
143,108,-2.2909e+01
143,109,-2.2874e+01
143,110,-2.2839e+01
143,111,-2.2804e+01
143,112,-2.2769e+01
143,113,-2.2733e+01
143,114,-2.2697e+01
143,115,-2.2661e+01
143,116,-2.2624e+01
143,117,-2.2588e+01
143,118,-2.2551e+01
143,119,-2.2514e+01
143,120,-2.2478e+01
143,121,-2.2441e+01
143,122,-2.2404e+01
143,123,-2.2367e+01
143,124,-2.2330e+01
143,125,-2.2293e+01
143,126,-2.2256e+01
143,127,-2.2219e+01
143,128,-2.2182e+01
143,129,-2.2145e+01
143,130,-2.2109e+01
143,131,-2.2072e+01
143,132,-2.2036e+01
143,133,-2.1999e+01
143,134,-2.1963e+01
143,135,-2.1927e+01
143,136,-2.1891e+01
143,137,-2.1856e+01
143,138,-2.1821e+01
143,139,-2.1786e+01
143,140,-2.1751e+01
143,141,-2.1716e+01
143,142,-2.1682e+01
143,143,-2.1648e+01
143,144,-2.1615e+01
143,145,-2.1582e+01
143,146,-2.1549e+01
143,147,-2.1516e+01
143,148,-2.1484e+01
143,149,-2.1453e+01
143,150,-2.1422e+01
143,151,-2.1392e+01
143,152,-2.1362e+01
143,153,-2.1332e+01
143,154,-2.1304e+01
143,155,-2.1276e+01
143,156,-2.1248e+01
143,157,-2.1222e+01
143,158,-2.1196e+01
143,159,-2.1171e+01
143,160,-2.1146e+01
143,161,-2.1123e+01
143,162,-2.1100e+01
143,163,-2.1079e+01
143,164,-2.1058e+01
143,165,-2.1039e+01
143,166,-2.1020e+01
143,167,-2.1003e+01
143,168,-2.0986e+01
143,169,-2.0971e+01
143,170,-2.0957e+01
143,171,-2.0945e+01
143,172,-2.0933e+01
143,173,-2.0923e+01
143,174,-2.0914e+01
143,175,-2.0907e+01
143,176,-2.0901e+01
143,177,-2.0896e+01
143,178,-2.0893e+01
143,179,-2.0891e+01
144,0,-2.0567e+01
144,1,-2.0568e+01
144,2,-2.0570e+01
144,3,-2.0574e+01
144,4,-2.0579e+01
144,5,-2.0586e+01
144,6,-2.0594e+01
144,7,-2.0604e+01
144,8,-2.0615e+01
144,9,-2.0628e+01
144,10,-2.0642e+01
144,11,-2.0657e+01
144,12,-2.0674e+01
144,13,-2.0692e+01
144,14,-2.0712e+01
144,15,-2.0732e+01
144,16,-2.0754e+01
144,17,-2.0777e+01
144,18,-2.0802e+01
144,19,-2.0827e+01
144,20,-2.0854e+01
144,21,-2.0881e+01
144,22,-2.0910e+01
144,23,-2.0939e+01
144,24,-2.0970e+01
144,25,-2.1001e+01
144,26,-2.1034e+01
144,27,-2.1067e+01
144,28,-2.1101e+01
144,29,-2.1135e+01
144,30,-2.1171e+01
144,31,-2.1207e+01
144,32,-2.1243e+01
144,33,-2.1280e+01
144,34,-2.1318e+01
144,35,-2.1356e+01
144,36,-2.1395e+01
144,37,-2.1433e+01
144,38,-2.1473e+01
144,39,-2.1512e+01
144,40,-2.1552e+01
144,41,-2.1592e+01
144,42,-2.1632e+01
144,43,-2.1673e+01
144,44,-2.1714e+01
144,45,-2.1754e+01
144,46,-2.1795e+01
144,47,-2.1836e+01
144,48,-2.1877e+01
144,49,-2.1918e+01
144,50,-2.1958e+01
144,51,-2.1999e+01
144,52,-2.2040e+01
144,53,-2.2080e+01
144,54,-2.2120e+01
144,55,-2.2161e+01
144,56,-2.2200e+01
144,57,-2.2240e+01
144,58,-2.2280e+01
144,59,-2.2319e+01
144,60,-2.2358e+01
144,61,-2.2396e+01
144,62,-2.2434e+01
144,63,-2.2472e+01
144,64,-2.2510e+01
144,65,-2.2547e+01
144,66,-2.2584e+01
144,67,-2.2620e+01
144,68,-2.2656e+01
144,69,-2.2691e+01
144,70,-2.2726e+01
144,71,-2.2761e+01
144,72,-2.2795e+01
144,73,-2.2828e+01
144,74,-2.2861e+01
144,75,-2.2894e+01
144,76,-2.2926e+01
144,77,-2.2957e+01
144,78,-2.2989e+01
144,79,-2.3019e+01
144,80,-2.3049e+01
144,81,-2.3079e+01
144,82,-2.3108e+01
144,83,-2.3137e+01
144,84,-2.3165e+01
144,85,-2.3320e+01
144,86,-2.3294e+01
144,87,-2.3268e+01
144,88,-2.3241e+01
144,89,-2.3214e+01
144,90,-2.3186e+01
144,91,-2.3158e+01
144,92,-2.3129e+01
144,93,-2.3101e+01
144,94,-2.3071e+01
144,95,-2.3041e+01
144,96,-2.3011e+01
144,97,-2.2980e+01
144,98,-2.2949e+01
144,99,-2.2917e+01
144,100,-2.2885e+01
144,101,-2.2853e+01
144,102,-2.2820e+01
144,103,-2.2786e+01
144,104,-2.2753e+01
144,105,-2.2719e+01
144,106,-2.2684e+01
144,107,-2.2650e+01
144,108,-2.2615e+01
144,109,-2.2579e+01
144,110,-2.2544e+01
144,111,-2.2508e+01
144,112,-2.2472e+01
144,113,-2.2435e+01
144,114,-2.2399e+01
144,115,-2.2362e+01
144,116,-2.2325e+01
144,117,-2.2288e+01
144,118,-2.2251e+01
144,119,-2.2214e+01
144,120,-2.2176e+01
144,121,-2.2139e+01
144,122,-2.2102e+01
144,123,-2.2064e+01
144,124,-2.2026e+01
144,125,-2.1989e+01
144,126,-2.1951e+01
144,127,-2.1914e+01
144,128,-2.1877e+01
144,129,-2.1839e+01
144,130,-2.1802e+01
144,131,-2.1765e+01
144,132,-2.1728e+01
144,133,-2.1691e+01
144,134,-2.1655e+01
144,135,-2.1618e+01
144,136,-2.1582e+01
144,137,-2.1546e+01
144,138,-2.1510e+01
144,139,-2.1474e+01
144,140,-2.1439e+01
144,141,-2.1404e+01
144,142,-2.1370e+01
144,143,-2.1335e+01
144,144,-2.1301e+01
144,145,-2.1268e+01
144,146,-2.1234e+01
144,147,-2.1201e+01
144,148,-2.1169e+01
144,149,-2.1137e+01
144,150,-2.1106e+01
144,151,-2.1075e+01
144,152,-2.1045e+01
144,153,-2.1015e+01
144,154,-2.0986e+01
144,155,-2.0957e+01
144,156,-2.0930e+01
144,157,-2.0903e+01
144,158,-2.0876e+01
144,159,-2.0851e+01
144,160,-2.0826e+01
144,161,-2.0802e+01
144,162,-2.0780e+01
144,163,-2.0758e+01
144,164,-2.0737e+01
144,165,-2.0717e+01
144,166,-2.0698e+01
144,167,-2.0681e+01
144,168,-2.0664e+01
144,169,-2.0649e+01
144,170,-2.0635e+01
144,171,-2.0622e+01
144,172,-2.0610e+01
144,173,-2.0600e+01
144,174,-2.0591e+01
144,175,-2.0583e+01
144,176,-2.0577e+01
144,177,-2.0572e+01
144,178,-2.0569e+01
144,179,-2.0567e+01
145,0,-2.0222e+01
145,1,-2.0223e+01
145,2,-2.0225e+01
145,3,-2.0229e+01
145,4,-2.0234e+01
145,5,-2.0241e+01
145,6,-2.0250e+01
145,7,-2.0260e+01
145,8,-2.0271e+01
145,9,-2.0284e+01
145,10,-2.0298e+01
145,11,-2.0314e+01
145,12,-2.0331e+01
145,13,-2.0349e+01
145,14,-2.0369e+01
145,15,-2.0390e+01
145,16,-2.0412e+01
145,17,-2.0435e+01
145,18,-2.0460e+01
145,19,-2.0486e+01
145,20,-2.0513e+01
145,21,-2.0541e+01
145,22,-2.0570e+01
145,23,-2.0600e+01
145,24,-2.0631e+01
145,25,-2.0663e+01
145,26,-2.0696e+01
145,27,-2.0729e+01
145,28,-2.0764e+01
145,29,-2.0799e+01
145,30,-2.0835e+01
145,31,-2.0871e+01
145,32,-2.0908e+01
145,33,-2.0946e+01
145,34,-2.0984e+01
145,35,-2.1023e+01
145,36,-2.1062e+01
145,37,-2.1101e+01
145,38,-2.1141e+01
145,39,-2.1181e+01
145,40,-2.1222e+01
145,41,-2.1262e+01
145,42,-2.1303e+01
145,43,-2.1344e+01
145,44,-2.1386e+01
145,45,-2.1427e+01
145,46,-2.1468e+01
145,47,-2.1510e+01
145,48,-2.1551e+01
145,49,-2.1593e+01
145,50,-2.1634e+01
145,51,-2.1676e+01
145,52,-2.1717e+01
145,53,-2.1758e+01
145,54,-2.1799e+01
145,55,-2.1840e+01
145,56,-2.1880e+01
145,57,-2.1920e+01
145,58,-2.1960e+01
145,59,-2.2000e+01
145,60,-2.2040e+01
145,61,-2.2079e+01
145,62,-2.2118e+01
145,63,-2.2156e+01
145,64,-2.2194e+01
145,65,-2.2232e+01
145,66,-2.2269e+01
145,67,-2.2306e+01
145,68,-2.2343e+01
145,69,-2.2379e+01
145,70,-2.2414e+01
145,71,-2.2450e+01
145,72,-2.2484e+01
145,73,-2.2518e+01
145,74,-2.2552e+01
145,75,-2.2585e+01
145,76,-2.2618e+01
145,77,-2.2650e+01
145,78,-2.2682e+01
145,79,-2.2713e+01
145,80,-2.2744e+01
145,81,-2.2774e+01
145,82,-2.2803e+01
145,83,-2.2833e+01
145,84,-2.2861e+01
145,85,-2.3020e+01
145,86,-2.2993e+01
145,87,-2.2966e+01
145,88,-2.2939e+01
145,89,-2.2911e+01
145,90,-2.2883e+01
145,91,-2.2855e+01
145,92,-2.2825e+01
145,93,-2.2796e+01
145,94,-2.2766e+01
145,95,-2.2735e+01
145,96,-2.2704e+01
145,97,-2.2673e+01
145,98,-2.2641e+01
145,99,-2.2609e+01
145,100,-2.2576e+01
145,101,-2.2543e+01
145,102,-2.2510e+01
145,103,-2.2476e+01
145,104,-2.2442e+01
145,105,-2.2407e+01
145,106,-2.2372e+01
145,107,-2.2337e+01
145,108,-2.2301e+01
145,109,-2.2265e+01
145,110,-2.2229e+01
145,111,-2.2193e+01
145,112,-2.2156e+01
145,113,-2.2119e+01
145,114,-2.2082e+01
145,115,-2.2044e+01
145,116,-2.2007e+01
145,117,-2.1969e+01
145,118,-2.1932e+01
145,119,-2.1894e+01
145,120,-2.1856e+01
145,121,-2.1818e+01
145,122,-2.1780e+01
145,123,-2.1742e+01
145,124,-2.1703e+01
145,125,-2.1665e+01
145,126,-2.1627e+01
145,127,-2.1589e+01
145,128,-2.1551e+01
145,129,-2.1513e+01
145,130,-2.1476e+01
145,131,-2.1438e+01
145,132,-2.1400e+01
145,133,-2.1363e+01
145,134,-2.1326e+01
145,135,-2.1289e+01
145,136,-2.1252e+01
145,137,-2.1215e+01
145,138,-2.1179e+01
145,139,-2.1143e+01
145,140,-2.1107e+01
145,141,-2.1072e+01
145,142,-2.1036e+01
145,143,-2.1002e+01
145,144,-2.0967e+01
145,145,-2.0933e+01
145,146,-2.0899e+01
145,147,-2.0866e+01
145,148,-2.0833e+01
145,149,-2.0801e+01
145,150,-2.0769e+01
145,151,-2.0737e+01
145,152,-2.0707e+01
145,153,-2.0677e+01
145,154,-2.0647e+01
145,155,-2.0618e+01
145,156,-2.0590e+01
145,157,-2.0563e+01
145,158,-2.0536e+01
145,159,-2.0510e+01
145,160,-2.0485e+01
145,161,-2.0461e+01
145,162,-2.0438e+01
145,163,-2.0416e+01
145,164,-2.0394e+01
145,165,-2.0374e+01
145,166,-2.0355e+01
145,167,-2.0337e+01
145,168,-2.0320e+01
145,169,-2.0305e+01
145,170,-2.0291e+01
145,171,-2.0277e+01
145,172,-2.0266e+01
145,173,-2.0255e+01
145,174,-2.0246e+01
145,175,-2.0239e+01
145,176,-2.0232e+01
145,177,-2.0227e+01
145,178,-2.0224e+01
145,179,-2.0222e+01
146,0,-1.9862e+01
146,1,-1.9863e+01
146,2,-1.9865e+01
146,3,-1.9869e+01
146,4,-1.9875e+01
146,5,-1.9882e+01
146,6,-1.9891e+01
146,7,-1.9901e+01
146,8,-1.9912e+01
146,9,-1.9925e+01
146,10,-1.9940e+01
146,11,-1.9955e+01
146,12,-1.9973e+01
146,13,-1.9991e+01
146,14,-2.0011e+01
146,15,-2.0033e+01
146,16,-2.0055e+01
146,17,-2.0079e+01
146,18,-2.0104e+01
146,19,-2.0130e+01
146,20,-2.0158e+01
146,21,-2.0186e+01
146,22,-2.0216e+01
146,23,-2.0246e+01
146,24,-2.0278e+01
146,25,-2.0310e+01
146,26,-2.0343e+01
146,27,-2.0378e+01
146,28,-2.0413e+01
146,29,-2.0448e+01
146,30,-2.0485e+01
146,31,-2.0522e+01
146,32,-2.0559e+01
146,33,-2.0598e+01
146,34,-2.0636e+01
146,35,-2.0676e+01
146,36,-2.0715e+01
146,37,-2.0755e+01
146,38,-2.0796e+01
146,39,-2.0837e+01
146,40,-2.0878e+01
146,41,-2.0919e+01
146,42,-2.0961e+01
146,43,-2.1002e+01
146,44,-2.1044e+01
146,45,-2.1086e+01
146,46,-2.1128e+01
146,47,-2.1170e+01
146,48,-2.1213e+01
146,49,-2.1255e+01
146,50,-2.1297e+01
146,51,-2.1339e+01
146,52,-2.1381e+01
146,53,-2.1422e+01
146,54,-2.1464e+01
146,55,-2.1505e+01
146,56,-2.1547e+01
146,57,-2.1588e+01
146,58,-2.1628e+01
146,59,-2.1669e+01
146,60,-2.1709e+01
146,61,-2.1749e+01
146,62,-2.1788e+01
146,63,-2.1827e+01
146,64,-2.1866e+01
146,65,-2.1905e+01
146,66,-2.1943e+01
146,67,-2.1980e+01
146,68,-2.2017e+01
146,69,-2.2054e+01
146,70,-2.2090e+01
146,71,-2.2126e+01
146,72,-2.2161e+01
146,73,-2.2196e+01
146,74,-2.2230e+01
146,75,-2.2264e+01
146,76,-2.2297e+01
146,77,-2.2330e+01
146,78,-2.2363e+01
146,79,-2.2394e+01
146,80,-2.2426e+01
146,81,-2.2457e+01
146,82,-2.2487e+01
146,83,-2.2517e+01
146,84,-2.2546e+01
146,85,-2.2708e+01
146,86,-2.2681e+01
146,87,-2.2653e+01
146,88,-2.2625e+01
146,89,-2.2597e+01
146,90,-2.2568e+01
146,91,-2.2539e+01
146,92,-2.2509e+01
146,93,-2.2479e+01
146,94,-2.2448e+01
146,95,-2.2417e+01
146,96,-2.2386e+01
146,97,-2.2354e+01
146,98,-2.2321e+01
146,99,-2.2288e+01
146,100,-2.2255e+01
146,101,-2.2221e+01
146,102,-2.2187e+01
146,103,-2.2153e+01
146,104,-2.2118e+01
146,105,-2.2083e+01
146,106,-2.2047e+01
146,107,-2.2011e+01
146,108,-2.1975e+01
146,109,-2.1938e+01
146,110,-2.1901e+01
146,111,-2.1864e+01
146,112,-2.1827e+01
146,113,-2.1789e+01
146,114,-2.1752e+01
146,115,-2.1714e+01
146,116,-2.1676e+01
146,117,-2.1637e+01
146,118,-2.1599e+01
146,119,-2.1560e+01
146,120,-2.1522e+01
146,121,-2.1483e+01
146,122,-2.1445e+01
146,123,-2.1406e+01
146,124,-2.1367e+01
146,125,-2.1328e+01
146,126,-2.1290e+01
146,127,-2.1251e+01
146,128,-2.1212e+01
146,129,-2.1174e+01
146,130,-2.1136e+01
146,131,-2.1097e+01
146,132,-2.1059e+01
146,133,-2.1021e+01
146,134,-2.0983e+01
146,135,-2.0946e+01
146,136,-2.0908e+01
146,137,-2.0871e+01
146,138,-2.0834e+01
146,139,-2.0798e+01
146,140,-2.0761e+01
146,141,-2.0725e+01
146,142,-2.0689e+01
146,143,-2.0654e+01
146,144,-2.0619e+01
146,145,-2.0584e+01
146,146,-2.0550e+01
146,147,-2.0516e+01
146,148,-2.0483e+01
146,149,-2.0450e+01
146,150,-2.0418e+01
146,151,-2.0386e+01
146,152,-2.0355e+01
146,153,-2.0324e+01
146,154,-2.0294e+01
146,155,-2.0265e+01
146,156,-2.0236e+01
146,157,-2.0208e+01
146,158,-2.0181e+01
146,159,-2.0155e+01
146,160,-2.0129e+01
146,161,-2.0105e+01
146,162,-2.0081e+01
146,163,-2.0059e+01
146,164,-2.0037e+01
146,165,-2.0017e+01
146,166,-1.9998e+01
146,167,-1.9979e+01
146,168,-1.9962e+01
146,169,-1.9947e+01
146,170,-1.9932e+01
146,171,-1.9919e+01
146,172,-1.9907e+01
146,173,-1.9896e+01
146,174,-1.9887e+01
146,175,-1.9879e+01
146,176,-1.9873e+01
146,177,-1.9868e+01
146,178,-1.9864e+01
146,179,-1.9862e+01
147,0,-1.9494e+01
147,1,-1.9495e+01
147,2,-1.9498e+01
147,3,-1.9502e+01
147,4,-1.9507e+01
147,5,-1.9514e+01
147,6,-1.9523e+01
147,7,-1.9533e+01
147,8,-1.9545e+01
147,9,-1.9558e+01
147,10,-1.9573e+01
147,11,-1.9589e+01
147,12,-1.9607e+01
147,13,-1.9625e+01
147,14,-1.9646e+01
147,15,-1.9667e+01
147,16,-1.9690e+01
147,17,-1.9715e+01
147,18,-1.9740e+01
147,19,-1.9767e+01
147,20,-1.9794e+01
147,21,-1.9823e+01
147,22,-1.9853e+01
147,23,-1.9884e+01
147,24,-1.9916e+01
147,25,-1.9949e+01
147,26,-1.9983e+01
147,27,-2.0018e+01
147,28,-2.0053e+01
147,29,-2.0090e+01
147,30,-2.0127e+01
147,31,-2.0164e+01
147,32,-2.0202e+01
147,33,-2.0241e+01
147,34,-2.0281e+01
147,35,-2.0321e+01
147,36,-2.0361e+01
147,37,-2.0402e+01
147,38,-2.0443e+01
147,39,-2.0484e+01
147,40,-2.0526e+01
147,41,-2.0568e+01
147,42,-2.0610e+01
147,43,-2.0653e+01
147,44,-2.0695e+01
147,45,-2.0738e+01
147,46,-2.0781e+01
147,47,-2.0823e+01
147,48,-2.0866e+01
147,49,-2.0909e+01
147,50,-2.0952e+01
147,51,-2.0994e+01
147,52,-2.1037e+01
147,53,-2.1080e+01
147,54,-2.1122e+01
147,55,-2.1164e+01
147,56,-2.1206e+01
147,57,-2.1248e+01
147,58,-2.1289e+01
147,59,-2.1330e+01
147,60,-2.1371e+01
147,61,-2.1411e+01
147,62,-2.1452e+01
147,63,-2.1492e+01
147,64,-2.1531e+01
147,65,-2.1570e+01
147,66,-2.1609e+01
147,67,-2.1647e+01
147,68,-2.1685e+01
147,69,-2.1722e+01
147,70,-2.1759e+01
147,71,-2.1795e+01
147,72,-2.1831e+01
147,73,-2.1867e+01
147,74,-2.1902e+01
147,75,-2.1936e+01
147,76,-2.1970e+01
147,77,-2.2004e+01
147,78,-2.2037e+01
147,79,-2.2069e+01
147,80,-2.2101e+01
147,81,-2.2133e+01
147,82,-2.2164e+01
147,83,-2.2194e+01
147,84,-2.2224e+01
147,85,-2.2390e+01
147,86,-2.2362e+01
147,87,-2.2334e+01
147,88,-2.2305e+01
147,89,-2.2276e+01
147,90,-2.2247e+01
147,91,-2.2217e+01
147,92,-2.2187e+01
147,93,-2.2156e+01
147,94,-2.2124e+01
147,95,-2.2093e+01
147,96,-2.2060e+01
147,97,-2.2028e+01
147,98,-2.1995e+01
147,99,-2.1961e+01
147,100,-2.1927e+01
147,101,-2.1893e+01
147,102,-2.1858e+01
147,103,-2.1823e+01
147,104,-2.1787e+01
147,105,-2.1751e+01
147,106,-2.1715e+01
147,107,-2.1678e+01
147,108,-2.1642e+01
147,109,-2.1604e+01
147,110,-2.1567e+01
147,111,-2.1529e+01
147,112,-2.1491e+01
147,113,-2.1453e+01
147,114,-2.1414e+01
147,115,-2.1376e+01
147,116,-2.1337e+01
147,117,-2.1298e+01
147,118,-2.1259e+01
147,119,-2.1220e+01
147,120,-2.1181e+01
147,121,-2.1141e+01
147,122,-2.1102e+01
147,123,-2.1063e+01
147,124,-2.1023e+01
147,125,-2.0984e+01
147,126,-2.0945e+01
147,127,-2.0905e+01
147,128,-2.0866e+01
147,129,-2.0827e+01
147,130,-2.0788e+01
147,131,-2.0749e+01
147,132,-2.0710e+01
147,133,-2.0672e+01
147,134,-2.0633e+01
147,135,-2.0595e+01
147,136,-2.0557e+01
147,137,-2.0519e+01
147,138,-2.0482e+01
147,139,-2.0445e+01
147,140,-2.0408e+01
147,141,-2.0371e+01
147,142,-2.0335e+01
147,143,-2.0299e+01
147,144,-2.0263e+01
147,145,-2.0228e+01
147,146,-2.0193e+01
147,147,-2.0159e+01
147,148,-2.0125e+01
147,149,-2.0091e+01
147,150,-2.0059e+01
147,151,-2.0026e+01
147,152,-1.9995e+01
147,153,-1.9963e+01
147,154,-1.9933e+01
147,155,-1.9903e+01
147,156,-1.9874e+01
147,157,-1.9846e+01
147,158,-1.9818e+01
147,159,-1.9792e+01
147,160,-1.9766e+01
147,161,-1.9741e+01
147,162,-1.9717e+01
147,163,-1.9694e+01
147,164,-1.9672e+01
147,165,-1.9651e+01
147,166,-1.9632e+01
147,167,-1.9613e+01
147,168,-1.9596e+01
147,169,-1.9580e+01
147,170,-1.9565e+01
147,171,-1.9552e+01
147,172,-1.9540e+01
147,173,-1.9529e+01
147,174,-1.9519e+01
147,175,-1.9512e+01
147,176,-1.9505e+01
147,177,-1.9500e+01
147,178,-1.9496e+01
147,179,-1.9494e+01
148,0,-1.9123e+01
148,1,-1.9124e+01
148,2,-1.9126e+01
148,3,-1.9131e+01
148,4,-1.9136e+01
148,5,-1.9144e+01
148,6,-1.9152e+01
148,7,-1.9163e+01
148,8,-1.9175e+01
148,9,-1.9188e+01
148,10,-1.9203e+01
148,11,-1.9219e+01
148,12,-1.9237e+01
148,13,-1.9256e+01
148,14,-1.9277e+01
148,15,-1.9299e+01
148,16,-1.9322e+01
148,17,-1.9347e+01
148,18,-1.9373e+01
148,19,-1.9400e+01
148,20,-1.9428e+01
148,21,-1.9457e+01
148,22,-1.9488e+01
148,23,-1.9519e+01
148,24,-1.9552e+01
148,25,-1.9585e+01
148,26,-1.9620e+01
148,27,-1.9655e+01
148,28,-1.9691e+01
148,29,-1.9728e+01
148,30,-1.9765e+01
148,31,-1.9804e+01
148,32,-1.9842e+01
148,33,-1.9882e+01
148,34,-1.9922e+01
148,35,-1.9963e+01
148,36,-2.0003e+01
148,37,-2.0045e+01
148,38,-2.0087e+01
148,39,-2.0129e+01
148,40,-2.0171e+01
148,41,-2.0214e+01
148,42,-2.0257e+01
148,43,-2.0300e+01
148,44,-2.0343e+01
148,45,-2.0387e+01
148,46,-2.0430e+01
148,47,-2.0474e+01
148,48,-2.0517e+01
148,49,-2.0561e+01
148,50,-2.0604e+01
148,51,-2.0647e+01
148,52,-2.0691e+01
148,53,-2.0734e+01
148,54,-2.0777e+01
148,55,-2.0820e+01
148,56,-2.0862e+01
148,57,-2.0905e+01
148,58,-2.0947e+01
148,59,-2.0989e+01
148,60,-2.1030e+01
148,61,-2.1072e+01
148,62,-2.1112e+01
148,63,-2.1153e+01
148,64,-2.1193e+01
148,65,-2.1233e+01
148,66,-2.1272e+01
148,67,-2.1311e+01
148,68,-2.1350e+01
148,69,-2.1388e+01
148,70,-2.1426e+01
148,71,-2.1463e+01
148,72,-2.1499e+01
148,73,-2.1535e+01
148,74,-2.1571e+01
148,75,-2.1606e+01
148,76,-2.1641e+01
148,77,-2.1675e+01
148,78,-2.1709e+01
148,79,-2.1742e+01
148,80,-2.1775e+01
148,81,-2.1807e+01
148,82,-2.1839e+01
148,83,-2.1870e+01
148,84,-2.1900e+01
148,85,-2.2070e+01
148,86,-2.2042e+01
148,87,-2.2013e+01
148,88,-2.1984e+01
148,89,-2.1954e+01
148,90,-2.1924e+01
148,91,-2.1893e+01
148,92,-2.1862e+01
148,93,-2.1830e+01
148,94,-2.1798e+01
148,95,-2.1766e+01
148,96,-2.1733e+01
148,97,-2.1700e+01
148,98,-2.1666e+01
148,99,-2.1632e+01
148,100,-2.1597e+01
148,101,-2.1562e+01
148,102,-2.1526e+01
148,103,-2.1490e+01
148,104,-2.1454e+01
148,105,-2.1418e+01
148,106,-2.1381e+01
148,107,-2.1343e+01
148,108,-2.1306e+01
148,109,-2.1268e+01
148,110,-2.1230e+01
148,111,-2.1191e+01
148,112,-2.1153e+01
148,113,-2.1114e+01
148,114,-2.1075e+01
148,115,-2.1035e+01
148,116,-2.0996e+01
148,117,-2.0956e+01
148,118,-2.0917e+01
148,119,-2.0877e+01
148,120,-2.0837e+01
148,121,-2.0797e+01
148,122,-2.0757e+01
148,123,-2.0717e+01
148,124,-2.0677e+01
148,125,-2.0637e+01
148,126,-2.0597e+01
148,127,-2.0557e+01
148,128,-2.0517e+01
148,129,-2.0477e+01
148,130,-2.0437e+01
148,131,-2.0398e+01
148,132,-2.0359e+01
148,133,-2.0319e+01
148,134,-2.0280e+01
148,135,-2.0242e+01
148,136,-2.0203e+01
148,137,-2.0165e+01
148,138,-2.0126e+01
148,139,-2.0089e+01
148,140,-2.0051e+01
148,141,-2.0014e+01
148,142,-1.9977e+01
148,143,-1.9940e+01
148,144,-1.9904e+01
148,145,-1.9868e+01
148,146,-1.9833e+01
148,147,-1.9798e+01
148,148,-1.9764e+01
148,149,-1.9730e+01
148,150,-1.9696e+01
148,151,-1.9663e+01
148,152,-1.9631e+01
148,153,-1.9600e+01
148,154,-1.9569e+01
